Unique_ID,date,site,visit_number,surveyor,survery_start,survey_end,temp,start_sky,end_sky,bee_species,sex,flower_species,marked?,gps_point,notes
Nachusa2020_5133,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,auricomus,Female,CIRDIS,,,
Nachusa2020_5134,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,auricomus,Female,CIRDIS,,,
Nachusa2020_5135,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5136,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5137,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5138,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5139,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5140,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5141,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5142,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5143,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,auricomus,Female,MONFIS,,,
Nachusa2020_5144,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,auricomus,Female,MONFIS,,,
Nachusa2020_5145,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,auricomus,Female,CIRDIS,,,
Nachusa2020_5146,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5147,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5148,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5149,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5150,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5151,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5152,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5153,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5154,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5155,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5156,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5157,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5158,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5159,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5160,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Male,MONFIS,,,
Nachusa2020_5161,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Male,MONFIS,,,
Nachusa2020_5162,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Male,MONFIS,,,
Nachusa2020_5163,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,impatiens,Male,MONFIS,,,
Nachusa2020_5164,8/20/2020,hook_larson,7,CRD,9:24:00 AM,9:48:00 AM,70,1,1,fervidus,Female,CIRDIS,,,
Nachusa2020_5165,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,pensylvanicus,Female,GENALB,,,
Nachusa2020_5166,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,pensylvanicus,Female,GENALB,,,
Nachusa2020_5167,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,rufocinctus,Male,LESCAP,,,perch
Nachusa2020_5168,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,rufocinctus,Male,LESCAP,,,perch
Nachusa2020_5169,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,rufocinctus,Male,BAPALB,,,perch on leaf
Nachusa2020_5170,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,auricomus,Male,None,,,perch on dead
Nachusa2020_5171,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,vagans,Female,GENALB,,,
Nachusa2020_5172,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,vagans,Female,GENALB,,,
Nachusa2020_5173,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,vagans,Female,GENALB,,,
Nachusa2020_5174,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,auri/pens,Female,GENALB,,,
Nachusa2020_5175,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,rufocinctus,Male,None,,,perch on dead
Nachusa2020_5176,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,impatiens,Female,CHAFAS,,,
Nachusa2020_5177,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,impatiens,Female,GENALB,,,
Nachusa2020_5178,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,impatiens,Female,GENALB,,,
Nachusa2020_5179,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,auri/pens,Female,GENALB,,,
Nachusa2020_5180,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,rufocinctus,Female,ALLCER,,,specimen: needs ID
Nachusa2020_5181,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,fervidus,Male,GENALB,,,
Nachusa2020_5182,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,fervidus,Female,GENALB,,,
Nachusa2020_5183,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,fervidus,Female,GENALB,,,
Nachusa2020_5184,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,fervidus,Female,GENALB,,,
Nachusa2020_5185,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,auri/pens,Female,GENALB,,,
Nachusa2020_5186,8/20/2020,sanders_unit,6,CRD,10:30:00 AM,10:58:00 AM,73,1,1,rufocinctus,Male,SOLCAN,,,perch
Nachusa2020_5187,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,fervidus,Female,GENALB,,,
Nachusa2020_5188,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,fervidus,Female,GENALB,,,
Nachusa2020_5189,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,fervidus,Female,GENALB,,,
Nachusa2020_5190,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,fervidus,Female,GENALB,,,
Nachusa2020_5191,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,impatiens,Female,GENALB,,,
Nachusa2020_5192,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,impatiens,Female,GENALB,,,
Nachusa2020_5193,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,fervidus,Male,GENALB,,,
Nachusa2020_5194,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,pensylvanicus,Female,GENALB,,,
Nachusa2020_5195,8/20/2020,clear_creek_knolls,6,CRD,11:52:00 AM,12:12:00 PM,76,1,1,auri/pens,Female,GENALB,,,
Nachusa2020_5196,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CORTRI,,,
Nachusa2020_5197,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CORTRI,,,
Nachusa2020_5198,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CORTRI,,,
Nachusa2020_5199,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CORTRI,,,
Nachusa2020_5200,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CORTRI,,,
Nachusa2020_5201,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5202,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5203,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5204,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5205,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5206,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5207,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5208,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5209,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5210,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5211,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,griseocollis,Male,CORTRI,,,
Nachusa2020_5212,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,griseocollis,Male,CORTRI,,,
Nachusa2020_5213,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,griseocollis,Male,CORTRI,,,
Nachusa2020_5214,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,rufocinctus,Male,CORTRI,,,
Nachusa2020_5215,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,rufocinctus,Female,CORTRI,,,
Nachusa2020_5216,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,auricomus,Female,GENALB,,,
Nachusa2020_5217,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,impatiens,Female,SILINT,,,
Nachusa2020_5218,8/20/2020,gobbler_ridge,4,CRD,1:20:00 PM,1:40:00 PM,77,1,1,griseocollis,Female,CORTRI,,,
Nachusa2020_5219,8/20/2020,oak_island,3,CRD,2:35:00 PM,2:57:00 PM,79,1,1,impatiens,Female,TRIPRA,,,
Nachusa2020_5220,8/20/2020,oak_island,3,CRD,2:35:00 PM,2:57:00 PM,79,1,1,griseocollis,Female,TRIPRA,,,
Nachusa2020_5221,8/20/2020,oak_island,3,CRD,2:35:00 PM,2:57:00 PM,79,1,1,griseocollis,Male,TRIPRA,,,
Nachusa2020_5222,8/20/2020,oak_island,3,CRD,2:35:00 PM,2:57:00 PM,79,1,1,pensylvanicus,Female,TRIPRA,,,
Nachusa2020_5223,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Male,VERSTR,,,
Nachusa2020_5224,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Male,VERSTR,,,
Nachusa2020_5225,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Male,VERSTR,,,
Nachusa2020_5226,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Male,VERSTR,,,
Nachusa2020_5227,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,fervidus,Female,CIRDIS,,,
Nachusa2020_5228,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,fervidus,Female,CIRDIS,,,
Nachusa2020_5229,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_5230,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Male,SILPER,,,
Nachusa2020_5231,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5232,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5233,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5234,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5235,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5236,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5237,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,auricomus,Female,CIRDIS,,,
Nachusa2020_5238,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5239,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5240,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5241,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5242,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5243,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5244,8/21/2020,no_name_knob,4,CRD,11:36:00 AM,11:58:00 AM,77,1,1,auricomus,Male,CIRDIS,,,CORNBUG RIDING THIS AURICOMUS
Nachusa2020_5245,8/21/2020,clear_creek_knolls,7,CRD,1:17:00 PM,1:38:00 PM,79,1,1,impatiens,Female,GENALB,,,
Nachusa2020_5246,8/21/2020,clear_creek_knolls,7,CRD,1:17:00 PM,1:38:00 PM,79,1,1,pensylvanicus,Female,CIRDIS,,,photo
Nachusa2020_5247,8/21/2020,clear_creek_knolls,7,CRD,1:17:00 PM,1:38:00 PM,79,1,1,impatiens,Male,CORTRI,,,
Nachusa2020_5248,8/21/2020,clear_creek_knolls,7,CRD,1:17:00 PM,1:38:00 PM,79,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5249,8/21/2020,gobbler_ridge,5,CRD,2:11:00 PM,2:33:00 PM,79,1,1,rufocinctus,Female,ALLCER,,,
Nachusa2020_5250,8/21/2020,gobbler_ridge,5,CRD,2:11:00 PM,2:33:00 PM,79,1,1,pensylvanicus,Male,GENALB,,,specimen needs ID; *UPDATE* species changed fervidus -> pensylvanicus
Nachusa2020_5251,8/21/2020,gobbler_ridge,5,CRD,2:11:00 PM,2:33:00 PM,79,1,1,pensylvanicus,Female,GENALB,,,
Nachusa2020_5252,8/21/2020,gobbler_ridge,5,CRD,2:11:00 PM,2:33:00 PM,79,1,1,impatiens,Female,ALLCER,,,
Nachusa2020_5253,8/21/2020,gobbler_ridge,5,CRD,2:11:00 PM,2:33:00 PM,79,1,1,impatiens,Female,ALLCER,,,
Nachusa2020_5254,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5255,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5256,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5257,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5258,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5259,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5260,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5261,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5262,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5263,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5264,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5265,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5266,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5267,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5268,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5269,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5270,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5271,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5272,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Male,CIRDIS,,,
Nachusa2020_5273,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,griseocollis,Female,CIRDIS,,,
Nachusa2020_5274,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5275,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,fervidus,Male,CIRDIS,,,
Nachusa2020_5276,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,fervidus,unknown,CIRDIS,,,resting
Nachusa2020_5277,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,vagans,Female,CIRDIS,,,
Nachusa2020_5278,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,rufocinctus,Male,VERHAS,,,
Nachusa2020_5279,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,rufocinctus,Male,VERHAS,,,
Nachusa2020_5280,8/21/2020,flag_lowden,4,CRD,3:39:00 PM,3:59:00 PM,80,1,1,impatiens,Female,VERHAS,,,
Nachusa2020_5281,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5282,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5283,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5284,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5285,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5286,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5287,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5288,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5289,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5290,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5291,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5292,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5293,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5294,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5295,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5296,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5297,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5298,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5299,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5300,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5301,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5302,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5303,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5304,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5305,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5306,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5307,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5308,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5309,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5310,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5311,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5312,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5313,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5314,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5315,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5316,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5317,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5318,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5319,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
Nachusa2020_5320,8/24/2020,rolling_thunder,5,CRD,8:59:00 AM,9:22:00 AM,74,1,1,impatiens,Female,CIRDIS,,,
